,image_id,split,sat_image_path,mask_path
1690,342201,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/342201_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/342201_mask.png
4135,694261,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/694261_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/694261_mask.png
1597,327652,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/327652_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/327652_mask.png
5341,866513,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/866513_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/866513_mask.png
700,203439,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/203439_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/203439_mask.png
2231,416847,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/416847_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/416847_mask.png
91,113,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/113_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/113_mask.png
5533,894555,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/894555_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/894555_mask.png
1098,260967,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/260967_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/260967_mask.png
5021,823886,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/823886_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/823886_mask.png
704,204189,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/204189_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/204189_mask.png
128,120056,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/120056_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/120056_mask.png
2022,388859,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/388859_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/388859_mask.png
2209,413533,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/413533_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/413533_mask.png
4093,687433,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/687433_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/687433_mask.png
5297,860513,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/860513_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/860513_mask.png
3449,594358,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/594358_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/594358_mask.png
1532,317075,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/317075_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/317075_mask.png
2772,49320,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/49320_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/49320_mask.png
1680,340985,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/340985_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/340985_mask.png
4240,709045,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/709045_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/709045_mask.png
2935,518657,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/518657_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/518657_mask.png
707,204654,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/204654_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/204654_mask.png
4494,744975,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/744975_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/744975_mask.png
1911,372169,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/372169_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/372169_mask.png
3937,662692,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/662692_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/662692_mask.png
3014,528798,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/528798_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/528798_mask.png
6059,973063,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/973063_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/973063_mask.png
2241,419030,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/419030_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/419030_mask.png
474,172272,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/172272_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/172272_mask.png
5035,825359,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/825359_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/825359_mask.png
154,123352,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/123352_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/123352_mask.png
313,147858,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/147858_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/147858_mask.png
1864,365134,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/365134_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/365134_mask.png
1836,361007,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/361007_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/361007_mask.png
4525,749859,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/749859_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/749859_mask.png
5700,921688,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/921688_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/921688_mask.png
6068,974256,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/974256_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/974256_mask.png
4642,765458,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/765458_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/765458_mask.png
3581,610614,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/610614_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/610614_mask.png
2253,421081,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/421081_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/421081_mask.png
4720,776369,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/776369_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/776369_mask.png
2555,463505,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/463505_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/463505_mask.png
131,12023,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/12023_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/12023_mask.png
489,174781,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/174781_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/174781_mask.png
241,137726,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/137726_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/137726_mask.png
3631,619411,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/619411_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/619411_mask.png
1112,263047,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/263047_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/263047_mask.png
4277,714780,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/714780_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/714780_mask.png
5040,825884,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/825884_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/825884_mask.png
1140,267139,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/267139_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/267139_mask.png
1527,316574,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/316574_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/316574_mask.png
1571,322684,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/322684_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/322684_mask.png
1989,383210,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/383210_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/383210_mask.png
5711,923591,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/923591_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/923591_mask.png
3619,616672,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/616672_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/616672_mask.png
1299,289200,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/289200_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/289200_mask.png
4897,805093,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/805093_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/805093_mask.png
3271,569971,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/569971_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/569971_mask.png
1422,30207,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/30207_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/30207_mask.png
3799,6415,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/6415_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/6415_mask.png
3649,622199,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/622199_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/622199_mask.png
1667,339359,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/339359_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/339359_mask.png
3968,668712,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/668712_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/668712_mask.png
5840,940985,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/940985_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/940985_mask.png
592,18781,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/18781_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/18781_mask.png
5779,933294,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/933294_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/933294_mask.png
5481,887028,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/887028_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/887028_mask.png
4149,695632,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/695632_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/695632_mask.png
